contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Sun Nov 18 23:31:59 +0000 2012,True,False,,76,6,36,False,en,0,,Marky mark,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/756079305613082624/bQpu6nDx_normal.jpg,1DA1F2,DDEEF6,333333,False,markandevy,Sun Jan 21 22:59:12 +0000 2018,[],en,24,@EssentiallyLily What a dickhead.,,,956400978,"[User(ID=167700259, ScreenName=EssentiallyLily)]",False,874376431949795330
False,Sun Oct 17 00:26:09 +0000 2010,False,False,"I love My Family, My Life & My Pub In That Order.",299,753,352,False,en,25,"Eastbury, Berkshire",The Eastbury Plough,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/203731399/1505066370,http://pbs.twimg.com/profile_images/912984264731480064/eDOKHQhs_normal.jpg,19CF86,000000,000000,False,EastburyPlough,Fri Feb 02 07:34:09 +0000 2018,[],en,934,2 people followed me and one person unfollowed me // automatically checked by https://t.co/1efMAWVkyU,London,https://t.co/gdSN80MjdQ,203731399,[],False,874376431949795330
False,Fri Oct 11 15:45:48 +0000 2013,True,False,,31,39,145,True,en-gb,0,Lives in Morley,Chris Tighe,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/425272826107420672/IYkWgPUR_normal.jpeg,1DA1F2,DDEEF6,333333,False,ChrisCtype,Fri Jan 19 01:52:37 +0000 2018,[],en,89,@SkyNews police under resourced but can paint cars gay colours and dress up like prats!,London,,1954467932,"[User(ID=7587032, ScreenName=SkyNews)]",False,874376431949795330
False,Fri Jul 22 13:02:00 +0000 2011,True,False,The worst thing i can be is the same as everyone else i'd hate that - Arnold Schwarzenegger. E.C.F.C,2531,303,1383,True,en,2,burnham-on-sea,Matt Smith,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/340283030/1395257879,http://pbs.twimg.com/profile_images/829673491116986368/OmrSYDRe_normal.jpg,1DA1F2,DDEEF6,333333,True,MattSmith006,NaN,NaN,NaN,4132,NaN,,,340283030,NaN,False,874376431949795330
False,Thu Jun 03 19:33:02 +0000 2010,True,False,Enjoying retirement and golf @ RoT GC.,17,17,104,False,en,0,"Radcliffe on Trent, England",Norman Foster MBE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/1742275030/_DAN3071__3__normal.JPG,1DA1F2,DDEEF6,333333,True,nfoster106,NaN,NaN,NaN,150,NaN,,,151590769,NaN,False,874376431949795330
False,Tue Oct 04 08:01:35 +0000 2016,True,False,"Only voted once in my entire life that was to leave the EU, I truly don't understand why anyone would not want their country to be in charge of it's own destiny",1170,57,8,False,en,1,"Merton, London",BREXIT NeedsAChance,F5F8FA,,False,https://pbs.twimg.com/profile_banners/783215473857028096/1498146386,http://pbs.twimg.com/profile_images/877918194958299136/kG-iehd4_normal.jpg,1DA1F2,DDEEF6,333333,False,UnitedKingdom76,Wed Jan 10 18:52:16 +0000 2018,[],en,626,"RT @spectator: A referendum on whether we need the House of Lords would be the perfect follow-up to the EU referendum, writes Brendan O'Nei…",London,,783215473857028096,"[User(ID=16683666, ScreenName=spectator)]",False,874376431949795330
False,Sat Nov 30 03:20:28 +0000 2013,False,False,The Modern Left are a threat towards society.,677,20,234,False,en,0,Hong Kong,Jude Benjamin Binder,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2222380376/1515223652,http://pbs.twimg.com/profile_images/949542814160904192/3sljtCVA_normal.jpg,91D2FA,000000,000000,False,TheJude21,Sat Feb 03 12:34:37 +0000 2018,[],en,177,@BBCTwo @rachelparris @piersmorgan @realDonaldTrump Pure Trash from the BBC,,,2222380376,"[User(ID=1586183960, ScreenName=BBCTwo), User(ID=23759767, ScreenName=rachelparris), User(ID=216299334, ScreenName=piersmorgan), User(ID=25073877, ScreenName=realDonaldTrump)]",False,874376431949795330
False,Mon Oct 12 20:12:43 +0000 2015,True,False,,724,127,269,False,en,1,,jackie,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/919201056185311234/cCyJUJYp_normal.jpg,1DA1F2,DDEEF6,333333,True,jackruth11,NaN,NaN,NaN,1602,NaN,,,3940086743,NaN,False,874376431949795330
False,Sat Nov 19 21:48:13 +0000 2011,True,True,,35,3,42,False,en,0,,Charles Wimpenny,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,CharlesWimpenny,Tue Feb 06 06:34:56 +0000 2018,[],en,131,"RT @EarnKnowledge: By balancing temperature, humidity and lighting, a Dutch artist created a cloud in the middle of a room. https://t.co/br…",,,416573588,"[User(ID=843112550, ScreenName=EarnKnowledge)]",False,874376431949795330
False,Fri May 20 13:10:14 +0000 2011,True,False,,4577,632,966,False,en,3,cornwall,harry,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/604548781053460480/OWEZ3m9U_normal.jpg,1DA1F2,DDEEF6,333333,False,Harrythiefpott,Thu Feb 08 17:52:22 +0000 2018,[],en,14847,@gavthebrexit May's four points ahead but she's reassured Corbyn she's working on it?,,,302014943,"[User(ID=1928492846, ScreenName=gavthebrexit)]",False,874376431949795330
