contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Wed Aug 19 06:47:48 +0000 2009,False,False,MAGA Super Political Offshore Alliance to defeat globalism. Repeal & Replace RINOs w #TrumpGOP. #EndEU #TermLimits @realmagapac; #RaiseAct  🇺🇸,42324,2693,2374,False,en,48,Global,Crusader MAGA 🇺🇸,9AE4E8,http://pbs.twimg.com/profile_background_images/30391787/MSPOA-LOGO.jpg,True,,http://pbs.twimg.com/profile_images/893195239904518144/TCXjyWn0_normal.jpg,19CF86,DDFFCC,333333,False,MSPOA,Thu Feb 08 20:31:15 +0000 2018,"[Hashtag(Text='AmericaFirst'), Hashtag(Text='MAGA')]",en,38407,@realDonaldTrump God is why the USA has been exceptional for over 200 years. God save the USA! #AmericaFirst #MAGA… https://t.co/r8To2THZNV,Eastern Time (US & Canada),https://t.co/SVikkIbyhF,66933353,"[User(ID=25073877, ScreenName=realDonaldTrump)]",False,1017280993
False,Wed May 30 18:21:28 +0000 2012,False,False,It IS time to take back control of a union made long before the EU,2928,78,124,False,en,0,Kent,b m,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/786964554261594112/v5qrlQgT_normal.jpg,981CEB,000000,000000,False,Brymad1M,Thu Feb 08 20:35:20 +0000 2018,[],en,3287,UK second largest contributer to EU budget through VAT https://t.co/PcYBcaZBi6 via @CityAM,,,594795569,"[User(ID=45840503, ScreenName=CityAM)]",False,1017280993
False,Sat Dec 23 23:28:17 +0000 2017,True,False,Founder of the European Union (Formerly Pan-European Movement). First recipient of the Charlemagne Prize. No Person (or culture) is irreplaceable.,306,310,1491,False,en-gb,3,,Coudenhove Kalergi,F5F8FA,,False,https://pbs.twimg.com/profile_banners/944711285555585024/1514073881,http://pbs.twimg.com/profile_images/946596758628560896/HNQu9_8R_normal.jpg,1DA1F2,DDEEF6,333333,False,RichardKalergi,Thu Jan 18 20:29:39 +0000 2018,[],en,606,RT @PrisonPlanet: I am looking for a national broadcaster that doesn't discriminate against people based on their race. Know any? https://t…,,https://t.co/rxQOt5xiU6,944711285555585024,"[User(ID=18643437, ScreenName=PrisonPlanet)]",False,1017280993
False,Wed Jan 21 11:17:35 +0000 2015,False,False,"Official account of RT's London producers. If you would like to get in touch, tweet here.",267,2379,3564,True,en-gb,45,London,RT UK News Producers,4A913C,http://pbs.twimg.com/profile_background_images/565884926826803201/UgXxLLbr.jpeg,False,https://pbs.twimg.com/profile_banners/2989625422/1423751042,http://pbs.twimg.com/profile_images/565878930477813761/XBCKcOX4_normal.jpeg,4A913C,000000,000000,False,RTUKproducer,Thu Feb 08 12:58:59 +0000 2018,[],en,2930,@J_amesp We're looking to speak to you about this article if possible: https://t.co/8OUBYrJ6oU thanks again.,London,http://t.co/y8tzXjIs4N,2989625422,"[User(ID=2768830619, ScreenName=J_amesp)]",False,1017280993
False,Sun Dec 31 17:31:37 +0000 2017,True,False,Honi soit qui mal y pense,0,37,654,False,en,0,British Empire,Jack May,F5F8FA,,False,https://pbs.twimg.com/profile_banners/947520630630608899/1515026762,http://pbs.twimg.com/profile_images/948716929560317952/hP4aLGDC_normal.jpg,1DA1F2,DDEEF6,333333,False,Jack_Tar_1815,NaN,NaN,NaN,0,NaN,,,947520630630608899,NaN,False,1017280993
False,Tue Feb 09 18:33:07 +0000 2016,False,False,"Passionate advocates of the UK's world-class manufacturing sector, STEM & apprenticeships. Proud contributors to the @ukmfgreview",60180,26680,29318,False,en,811,"Cheshire, England",Jefferson Group,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4892685173/1455530424,http://pbs.twimg.com/profile_images/944154444186509312/cvLA_szm_normal.jpg,ABB8C2,000000,000000,False,Jefferson_MFG,Thu Feb 08 23:13:47 +0000 2018,[],en,27411,"RT @born2engineer: Our biggest fans this week: @intsystemdesign, @Jefferson_MFG, @QEPrize. Thank you! via https://t.co/xeZ5VkhTkG https://t…",Pacific Time (US & Canada),,4892685173,"[User(ID=2242557552, ScreenName=born2engineer), User(ID=56679995, ScreenName=intsystemdesign), User(ID=4892685173, ScreenName=Jefferson_MFG), User(ID=384244480, ScreenName=QEPrize)]",False,1017280993
False,Mon Aug 12 19:54:40 +0000 2013,True,False,,142,24,78,True,en-gb,0,United Kingdom,matt addlesee,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1665927379/1505774123,http://pbs.twimg.com/profile_images/904627359151788033/-hAcEBnu_normal.jpg,1DA1F2,DDEEF6,333333,False,MattAddlesee,Thu Feb 08 12:26:58 +0000 2018,[],en,45,"RT @jackfru1t: Thoughts on btc:

1) We'll find a bottom soonish: ~$6k is a good candidate
2) Sharp bounce then consolidation and grind up t…",,,1665927379,"[User(ID=2421317989, ScreenName=jackfru1t)]",False,1017280993
False,Sun Feb 12 10:39:12 +0000 2017,True,False,"used to be angry student, now a angry Grumpy old woman. Have a voice and it will be heard, love my husband, my cat, my family and friends, THE TRUTH WILL OUT",74,45,269,False,en-gb,0,CORNWALL,silviesteven,F5F8FA,,False,,http://pbs.twimg.com/profile_images/831050182582267904/djz0wh44_normal.jpg,1DA1F2,DDEEF6,333333,False,silviesteven60,Thu Feb 08 18:57:41 +0000 2018,[],en,609,@Nigel_Farage You only have to look in the Labour party to see where the real anti-Semite sections are. And as for… https://t.co/6pZ1VIl5io,Pacific Time (US & Canada),,830727950957948928,"[User(ID=19017675, ScreenName=Nigel_Farage)]",False,1017280993
False,Sat Feb 19 10:40:09 +0000 2011,True,False,,5366,57,42,True,en,2,,Paula 🇬🇧,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/957248518032429057/CvrvHs4O_normal.jpg,1DA1F2,DDEEF6,333333,False,splodge95,Thu Feb 08 11:02:59 +0000 2018,[],en,6027,"RT @Nigel_Farage: Why is it as soon as Soros is mentioned, suddenly you’re an anti-Semite? Is the man beyond question? https://t.co/LyfRBy8…",,,254476520,"[User(ID=19017675, ScreenName=Nigel_Farage)]",False,1017280993
False,Sun Nov 09 14:39:39 +0000 2014,True,False,Charlton,1390,132,464,False,en-gb,1,South East London,JH,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2868999213/1516099717,http://pbs.twimg.com/profile_images/943157991884378112/CywpaRwL_normal.jpg,1DA1F2,DDEEF6,333333,False,jameshorn1998,Mon Feb 05 16:35:58 +0000 2018,[],en,1671,"RT @haveigotnews: As Gerry Adams backs Corbyn for PM, there are concerns that being linked with someone so associated with the IRA could be…",,,2868999213,"[User(ID=125370749, ScreenName=haveigotnews)]",False,1017280993
False,Sun Jan 07 19:07:03 +0000 2018,True,False,"Notts ccc,  Forest,  and accountant of 30 years. exilled over the border in Derbyshire",2772,233,405,False,en,1,"Royston Vasey, Europe 🇬🇧🇬🇧",Giles #🇬🇧FBPE🇬🇧 ring Big Ben 29.3.19 11pm,F5F8FA,,False,https://pbs.twimg.com/profile_banners/950081365206360064/1515581406,http://pbs.twimg.com/profile_images/951043470675857408/Xja1ooTU_normal.jpg,1DA1F2,DDEEF6,333333,False,1234brexit,Thu Feb 08 21:21:01 +0000 2018,[],en,2818,RT @Jamin2g: Jacob Rees-Mogg just rocked up on Downing Street. https://t.co/6wspXfORma,,,950081365206360064,"[User(ID=46756531, ScreenName=Jamin2g)]",False,1017280993
False,Thu May 11 20:13:17 +0000 2017,True,False,"Insomniac, cigar aficionado, goddess, not putting up with this shit any more, pro-Brexit, pro-Trump, snowflakes need not apply",15131,1365,1945,False,en,3,Vaucluse,CarrieLambert Кэрри #FBPE  #WATON ha,F5F8FA,,False,,http://pbs.twimg.com/profile_images/863978767462653957/8MjHJwvH_normal.jpg,1DA1F2,DDEEF6,333333,False,CarrieLambert84,Thu Feb 08 13:01:00 +0000 2018,[],en,5059,RT @Nigel_Farage: Glad we are finally talking about the influence of George Soros. Time to wake up. https://t.co/2yxrJP7Lxd,,,862762554527023104,"[User(ID=19017675, ScreenName=Nigel_Farage)]",False,1017280993
False,Fri Jan 05 21:05:55 +0000 2018,True,True,,1082,412,1392,False,en,2,,Derek.f.finch,F5F8FA,,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,Derekffinch1,Thu Feb 08 21:48:11 +0000 2018,[],en,4015,@carolynharris24 My government cuts pensions to the public and increases pensions and give themselves better benefi… https://t.co/QYwVFfF97y,,,949386500000579584,"[User(ID=2406093795, ScreenName=carolynharris24)]",False,1017280993
