contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Sun Mar 28 18:46:19 +0000 2010,True,False,"A tyke, went south looking for sun & found Poole. East Stand season ticket, AFCB Exiles Chairman. Isle of Man is where I am at.",4895,426,745,True,en,14,Isle of Man ,Cherrymanx,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/127294375/1375385003,http://pbs.twimg.com/profile_images/822886420608061441/eC4elGU3_normal.jpg,1DA1F2,DDEEF6,333333,False,njw870,Mon Feb 05 11:45:43 +0000 2018,"[Hashtag(Text='news'), Hashtag(Text='iom')]",en,6710,RT @ManxRadio: NEWS: Yellow snow warning for tonight #news #iom https://t.co/Uo8l82xgk2,London,,127294375,"[User(ID=172300542, ScreenName=ManxRadio)]",False,874376431949795330
False,Tue Apr 21 14:14:02 +0000 2015,True,False,,12605,440,833,False,en,13,,Jude,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/872877113719881729/fhNX4vkP_normal.jpg,1DA1F2,DDEEF6,333333,False,judemax7,Thu Feb 08 20:38:06 +0000 2018,[],en,17039,RT @EuroGuido: 0.005% of the total number of accounts that tweeted about the referendum https://t.co/68k1TsrNqK,,,3190902729,"[User(ID=3899497877, ScreenName=EuroGuido)]",False,874376431949795330
False,Fri Sep 11 15:47:06 +0000 2015,False,False,"PRUFC, H&P and DPP for Northampton Saints",6996,431,485,True,en,2,"Peterborough, England",Fraser Strand,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3621830602/1489956344,http://pbs.twimg.com/profile_images/947488738346782720/jljZapy3_normal.jpg,555555,000000,000000,False,fraser_strand,Thu Feb 08 12:51:04 +0000 2018,[],en,742,"RT @Paul_Gascoigne8: I can’t believe it’s nearly Pancake day!!!
It’s just creped up on me 🤩👍xx",,,3621830602,"[User(ID=940721080049774592, ScreenName=Paul_Gascoigne8)]",False,874376431949795330
False,Sun Mar 18 00:02:20 +0000 2012,True,False,,22,99,113,False,en,0,,Tom Bomer,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/527959747/1365879842,http://pbs.twimg.com/profile_images/903200984410853377/r2y_HrFR_normal.jpg,1DA1F2,DDEEF6,333333,False,Tom_Bomer,Mon Jan 29 13:21:21 +0000 2018,[],en,10,Ali G donald trump sacha baron Cohen interview https://t.co/aErhbi5BUN via @YouTube,Amsterdam,,527959747,"[User(ID=10228272, ScreenName=YouTube)]",False,874376431949795330
False,Wed Jan 04 21:29:02 +0000 2017,True,False,Not living in a leftie echo chamber but open to all views and opinions.,25,61,152,False,en,0,"London, England",Tango,F5F8FA,,False,https://pbs.twimg.com/profile_banners/816758358871068672/1485712433,http://pbs.twimg.com/profile_images/826045889626116096/S70fjTUv_normal.jpg,1DA1F2,DDEEF6,333333,False,ZerovsSpifire,Thu Feb 08 20:47:08 +0000 2018,[],en,1330,"RT @Nigel_Farage: George Soros, the man who 'broke the Bank of England', interferes in elections and referendums all over the world. Open S…",,,816758358871068672,"[User(ID=19017675, ScreenName=Nigel_Farage)]",False,874376431949795330
False,Tue Sep 05 15:59:57 +0000 2017,True,False,,0,0,55,False,en,0,,Jaykumar,F5F8FA,,False,,http://pbs.twimg.com/profile_images/905100077064085504/s9cCXupC_normal.jpg,1DA1F2,DDEEF6,333333,False,Jaykuma53641422,NaN,NaN,NaN,0,NaN,,,905098184107581440,NaN,False,874376431949795330
False,Thu Jul 09 15:27:58 +0000 2009,True,True,,0,93,2778,False,en,1,,Richard Boardman,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,rboardman,Thu Nov 24 18:38:03 +0000 2016,[],en,4,Professional Ray Ban Sunglasses Sale. Outlet Price For Only $24.99 Now. Happy To Buy And Please Share &gt;&gt; https://t.co/Rilnbc6BH1,,,55266658,[],False,874376431949795330
False,Wed Feb 01 10:31:17 +0000 2017,True,True,"Councillor for Bybrook, Ashford Kent. Tweets are my own, retweets are not an endorsement. Conservatives in a country which works for everyone.",6791,81,72,False,en,1,"Ashford, England",Andrew Buchanan,F5F8FA,,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,thatcheriteandy,Tue Dec 05 22:40:43 +0000 2017,[],en,10,@Graham_Galpin @clairbell_ Just concentrate on getting better,,,826739691223449600,"[User(ID=79744736, ScreenName=Graham_Galpin), User(ID=196525375, ScreenName=clairbell_)]",False,874376431949795330
False,Sat Mar 11 18:23:40 +0000 2017,True,False,,8202,115,520,False,en,0,"England, United Kingdom",BrownLenox1962,F5F8FA,,False,,http://pbs.twimg.com/profile_images/858651369355587584/c8d9Fffa_normal.jpg,1DA1F2,DDEEF6,333333,True,BrownLenox1962,NaN,NaN,NaN,7418,NaN,,,840629310503415809,NaN,False,874376431949795330
False,Mon Aug 03 18:26:57 +0000 2015,False,False,19//F1//Football//Simulation// music.,63,18,60,False,en,0,United Kingdom,Hugh,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3401568987/1495708665,http://pbs.twimg.com/profile_images/909864003660337152/9AXjawiB_normal.jpg,89C9FA,000000,000000,False,hughsimpson_,Sat Feb 03 18:53:58 +0000 2018,"[Hashtag(Text='6Nations2018'), Hashtag(Text='FRAvIRE')]",en,408,Still getting over that incredible drop goal by sexton #6Nations2018 #FRAvIRE,Pacific Time (US & Canada),,3401568987,[],False,874376431949795330
