contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Fri May 01 18:00:35 +0000 2015,False,True,,2691,59,176,False,en-gb,0,UK,Dominic 🇬🇧,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1B95E0,000000,000000,False,Dom_UK_,Sun Jan 28 19:16:59 +0000 2018,[],en,1128,"RT @AmandeepBhogal: Corbyn - an even LONGER time ago in Feb 2014

Praises Iran's 'Tolerance' &amp; 'Inclusivity'
""Respects"" '79 revolution behi…",UTC,,3226578515,"[User(ID=206363542, ScreenName=AmandeepBhogal)]",False,1017280993
False,Fri Nov 09 15:36:50 +0000 2012,False,False,,331,21,42,False,en,0,,Tamsin Davies,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/937174075/1484010143,http://pbs.twimg.com/profile_images/818624408189341696/7SahN9dK_normal.jpg,9266CC,000000,000000,True,TamsinD4vies,NaN,NaN,NaN,179,NaN,London,,937174075,NaN,False,1017280993
False,Wed Feb 10 16:12:24 +0000 2016,True,False,,130,11,49,False,en-gb,0,,Andrew John watt,F5F8FA,,False,https://pbs.twimg.com/profile_banners/4895374426/1517931698,http://pbs.twimg.com/profile_images/791398276213813248/OowF7XLq_normal.jpg,1DA1F2,DDEEF6,333333,False,AndrewJohnwatt2,Thu Feb 08 15:15:11 +0000 2018,[],en,141,@MikkiL @KalvinChapman @joneselizab @_spdavis @VictoriaLIVE @JohnBickleyUKIP @Marty_Caine @Big_Boss_Al… https://t.co/DDbRbTE6rY,,,4895374426,"[User(ID=27839828, ScreenName=MikkiL), User(ID=1917155592, ScreenName=KalvinChapman), User(ID=569194033, ScreenName=joneselizab), User(ID=7750082, ScreenName=_spdavis), User(ID=3082499172, ScreenName=VictoriaLIVE), User(ID=2811438662, ScreenName=JohnBickleyUKIP), User(ID=356178651, ScreenName=Marty_Caine), User(ID=214860840, ScreenName=Big_Boss_Al)]",False,1017280993
False,Mon May 29 09:02:34 +0000 2017,False,False,Easy going man -life is what you make it -so make it a good one  -  #Economist leave #EU means leave EU  #Brexit  #ThatcheriteTory,964,805,1484,False,en,1,"London, England",James Rustell,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/869116746342518784/1508446314,http://pbs.twimg.com/profile_images/922183381722501121/yl5Ihrdu_normal.jpg,1B95E0,000000,000000,False,james_rustell56,Mon Jan 29 00:30:04 +0000 2018,[],en,3547,@rodadams46 HW ON EARTH IS HE GOING TO FIND THE FUNDS TO BULID 60 K HOUSES FOR AL THE HOMLESS PEOPLE IN THE UK WHEN… https://t.co/r9p6mZbzwc,,,869116746342518784,"[User(ID=2595978877, ScreenName=rodadams46)]",False,1017280993
False,Thu Nov 17 20:45:31 +0000 2016,True,False,"If I apologise now, will you forgive me when I offend you?  Also try: @GavAsbestos  @AsbestosTalk
https://t.co/HdT9B5ohL7",139,13,100,False,en,0,,Asbestos K,F5F8FA,,False,https://pbs.twimg.com/profile_banners/799352790317408257/1479501149,http://pbs.twimg.com/profile_images/799354502642012161/9UFXz5fI_normal.jpg,1DA1F2,DDEEF6,333333,False,asbestos_k,Tue Jan 30 10:15:23 +0000 2018,[],en,117,"RT @KNN_KFF: DAVOS: Brexit joke got over like fart in church

🇬🇧🇪🇺🇩🇪

https://t.co/tNN2vFKd68 https://t.co/mhJ1Sj8fUE",,,799352790317408257,"[User(ID=915571844031315968, ScreenName=KNN_KFF)]",False,1017280993
False,Sun Oct 04 21:08:55 +0000 2015,True,False,"Most politicians are self serving gits. EU is in turmoil - Brexit. Judges should be elected. Two tier law system unacceptable in UK. When in Rome, etc.",46721,2241,2181,False,en,31,"West Midlands, England",Sue Whittingham,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/790837351056572420/3uwH8FEq_normal.jpg,1DA1F2,DDEEF6,333333,False,Sue36650435,Thu Feb 08 22:25:23 +0000 2018,[],en,71824,"RT @JonHolb: “Just as Remainers said the idea of Brexit was racist &amp; the vote for Brexit was racist, now they claim that criticism of the o…",,,3865080203,"[User(ID=266532801, ScreenName=JonHolb)]",False,1017280993
False,Mon Aug 14 21:17:07 +0000 2017,True,True,,154,0,13,False,en,0,,Anton Berk,F5F8FA,,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,ARealBerk,Wed Jan 24 20:59:37 +0000 2018,[],en,40,"@davidkurten @UKIP I'm sure the vast majority of members agree with you, and would like to see you as leader. This… https://t.co/cB1pkCIb8H",Pacific Time (US & Canada),,897205468178915328,"[User(ID=1017280993, ScreenName=davidkurten), User(ID=358204197, ScreenName=UKIP)]",False,1017280993
False,Sat Nov 03 13:24:27 +0000 2012,True,False,"Comedy author, master of whimsey, former school bully. Now under the thumb and on tablets for me nerves",13640,171,1262,False,en,1,Papplewick,Geoff Steele,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/923220565/1493798055,http://pbs.twimg.com/profile_images/859677509419491328/EiNJav5T_normal.jpg,1DA1F2,DDEEF6,333333,True,GeoffSteele1,NaN,NaN,NaN,11042,NaN,Amsterdam,,923220565,NaN,False,1017280993
False,Fri May 28 17:49:45 +0000 2010,False,False,Truth seeker.  Anti PC.....Pro patriots All views are mine alone🔱🏴󠁧󠁢󠁥󠁮󠁧󠁿#FBPE,861,2452,3564,False,en,2,North West England,Jimmy Devlin,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/149204311/1489527050,http://pbs.twimg.com/profile_images/841763285271777280/dibBO772_normal.jpg,1B95E0,000000,000000,False,NWTRA,Thu Feb 08 17:09:54 +0000 2018,[],en,8064,"RT @Michael_Heaver: Bank of England just upped UK growth forecast for 2018.

Economic forecasts made months ago are proving to be wrong, le…",London,,149204311,"[User(ID=22800916, ScreenName=Michael_Heaver)]",False,1017280993
False,Fri Feb 10 17:50:36 +0000 2012,True,False,,1194,60,460,False,en,0,,Michael Larmouth,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/488650363/1476990452,http://pbs.twimg.com/profile_images/746061614173020162/rqWKoRoG_normal.jpg,1DA1F2,DDEEF6,333333,True,MJRLarmouth,NaN,NaN,NaN,459,NaN,,,488650363,NaN,False,1017280993
