contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Thu Sep 30 09:50:56 +0000 2010,False,True,,2737,88,267,True,en,1,,Richard,FFFFFF,http://pbs.twimg.com/profile_background_images/209768175/twitter_bg.png,True,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,AAAAAA,F7F7F7,444444,False,richardabw,Thu Feb 08 19:48:45 +0000 2018,[],en,3788,@piersmorgan I always assumed terms such as mankind included women as a subset of man anyway...,London,,196962103,"[User(ID=216299334, ScreenName=piersmorgan)]",False,874376431949795330
False,Tue Jun 09 13:15:24 +0000 2009,False,False,Product of the 60s. Middle child syndrome. Dropped a few times as a baby. DCFC die-hard. Despise Labour. Party of Working Class? My Arse! #BREXIT #Tory #Proud,2257,371,465,True,en,20,Derby,Stu ©,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,True,https://pbs.twimg.com/profile_banners/45833440/1349105393,http://pbs.twimg.com/profile_images/806934283613048832/I_w7XQn0_normal.jpg,FF0000,7AC3EE,3D1957,False,Stoobie1964,Thu Feb 08 04:59:31 +0000 2018,[],en,20114,RT @P_G_Thompson: Labour are furious that we are dealing with voter fraud. I wonder if they have data on how many seats they 'won' because…,London,,45833440,"[User(ID=37910060, ScreenName=P_G_Thompson)]",False,874376431949795330
False,Fri Jul 08 13:24:35 +0000 2011,False,False,"Ogres are like layers, they have onions",3267,289,270,False,en,4,,James Hynard,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,False,https://pbs.twimg.com/profile_banners/331623504/1481325348,http://pbs.twimg.com/profile_images/886596537215836162/NptVYhlE_normal.jpg,051BA8,DDFFCC,333333,False,james_hynard,Thu Feb 08 16:49:17 +0000 2018,[],en,38606,RT @CuteEmergency: Can I have some? https://t.co/UCuvFqJbFD,London,,331623504,"[User(ID=568825492, ScreenName=CuteEmergency)]",False,874376431949795330
False,Wed Jul 22 19:42:31 +0000 2009,True,False,,244,236,1620,True,en,1,Woking,Jon,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/59225934/1417698181,http://pbs.twimg.com/profile_images/540490318425358336/P99wld6K_normal.jpeg,1DA1F2,DDEEF6,333333,False,jonathanmark123,Tue Feb 06 08:05:18 +0000 2018,[],en,575,"RT @SportsMole: COMPETITION!

As it's a World Cup year, we have teamed up with @carltonbooks to give away five copies of 'The Official Hist…",,,59225934,"[User(ID=279751136, ScreenName=SportsMole), User(ID=50655455, ScreenName=carltonbooks)]",False,874376431949795330
False,Sat Feb 09 10:14:47 +0000 2013,True,False,,257,106,63,False,en,0,,Joe Howells,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/960691497225113601/Qjv-f326_normal.jpg,1DA1F2,DDEEF6,333333,False,HowellsJoe,Tue Feb 06 01:44:02 +0000 2018,[],in,342,hallelujah https://t.co/2aSkCv4l3a,,,1162568827,[],False,874376431949795330
False,Fri May 19 19:44:07 +0000 2017,True,False,,17,4,99,False,en-gb,0,,Julexus Quandem,F5F8FA,,False,,http://pbs.twimg.com/profile_images/865655354419326976/eFzgVoJu_normal.jpg,1DA1F2,DDEEF6,333333,False,JulexusQuandem,Fri Feb 02 10:59:32 +0000 2018,[],en,29,"RT @scotscotscot: Is your child texting about Star Trek Discovery? 

IDK - I Dontspeak Klingon

LOL - Lies of Lorca

BTW - Burnham/Tyler We…",,,865654319802077185,"[User(ID=84442843, ScreenName=scotscotscot)]",False,874376431949795330
False,Mon May 08 16:05:04 +0000 2017,False,False,"Husband to a wonderful man, Scottish Episcopal, Business Manager in Aberdeen.  Oh, and a ""die in a ditch for them"" Tory.  Rangers fan.

Not my only Twitter acct",5040,259,535,False,en,0,"Aberdeen, Scotland",Hulder DeWicht 🇬🇧,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/861612925903142912/1507826166,http://pbs.twimg.com/profile_images/918515697424257024/VBI0e-S7_normal.jpg,FF691F,000000,000000,False,hulder_dewicht,Sun Oct 29 00:19:52 +0000 2017,[],en,6307,No mourning.  Just me.,UTC,,861612925903142912,[],False,874376431949795330
False,Thu Feb 09 10:55:37 +0000 2017,True,False,Full time Aimtrader,754,145,292,False,en,3,,MouseTrader,F5F8FA,,False,https://pbs.twimg.com/profile_banners/829644918406660097/1487537748,http://pbs.twimg.com/profile_images/829645424575311873/CKECCLkK_normal.jpg,1DA1F2,DDEEF6,333333,False,MouseTrader2,Thu Feb 08 10:36:54 +0000 2018,[],en,198,@AlignResearch You have mine as well,,,829644918406660097,"[User(ID=4803740631, ScreenName=AlignResearch)]",False,874376431949795330
False,Thu Sep 25 11:18:52 +0000 2014,True,False,,85,19,61,True,en-gb,0,"Zurich, Switzerland",Lee Kelly,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/516487297244856320/qUXRDjXX_normal.jpeg,1DA1F2,DDEEF6,333333,False,l_lkpskelly,Thu Feb 08 20:45:34 +0000 2018,[],en,74,@TeamDHC_PE Superb result from the lads but any chance of some prior notice - gutted I missed this one,,,2783610875,"[User(ID=2968699413, ScreenName=TeamDHC_PE)]",False,874376431949795330
False,Sat Apr 30 19:36:15 +0000 2016,False,False,"We will see #TheThirdWorld War in our life time,the dooms day clock is 2 minutes from midnight,history will always repeat if we don't learn from the past!",113662,3953,3809,True,en-GB,253,DWS-Defcon-4,The War Reporter,0099B9,http://pbs.twimg.com/profile_background_images/726864459831074816/tdsWrB2P.jpg,False,https://pbs.twimg.com/profile_banners/726495400757198849/1490364836,http://pbs.twimg.com/profile_images/942413781073666049/090v-0ws_normal.jpg,0099B9,000000,000000,False,TheWarOfNow,Thu Feb 08 22:01:56 +0000 2018,[],en,125789,"RT @MarionSpekker: Good morning :-)) 
Twitterworld ❄💙❄ https://t.co/RaNUNIPotO",,,726495400757198849,"[User(ID=2291428702, ScreenName=MarionSpekker)]",False,874376431949795330
False,Sat Jan 30 11:27:06 +0000 2016,False,False,happy to share views with supporters not so bothered about fans - you know the difference 69/92 + Wembley (club and country) #rufc,3370,1666,2485,False,en,1,"England, United Kingdom",peter nattress,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4863529888/1489926736,http://pbs.twimg.com/profile_images/834448089448595456/9cFDQqQ4_normal.jpg,E81C4F,000000,000000,False,nopenothappy,Thu Feb 08 19:15:05 +0000 2018,[],en,6708,"RT @JoeHuxley2: Twitter Header for the 👑of Ewood @richsmallwood33 ! Hope he uses it, support is appreciated! https://t.co/qHxpyOGXst",London,,4863529888,"[User(ID=752147700062314496, ScreenName=JoeHuxley2), User(ID=223549095, ScreenName=richsmallwood33)]",False,874376431949795330
False,Thu Jul 04 08:45:32 +0000 2013,False,False,"Business innovator, geek, CEO of BreachAware  & yes a  Cyclist!. Most people do not listen with the intent to understand; they listen with the intent to reply.",2117,354,442,False,en,18,England,Andrew Alston,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1567733677/1511439054,http://pbs.twimg.com/profile_images/920316307710595072/RkpTPR53_normal.jpg,FAB81E,000000,000000,False,rooalston,Thu Feb 08 16:47:02 +0000 2018,[],en,1104,"RT @BreachAware: For third party  domain breach reports on an enterprise level, contact @BreachAware https://t.co/KRuhcmQPoT",,,1567733677,"[User(ID=799028229873029131, ScreenName=BreachAware), User(ID=799028229873029131, ScreenName=BreachAware)]",False,874376431949795330
