contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Sun Mar 04 11:52:45 +0000 2012,True,False,@,1370,37,84,False,en,5,West Ham,TW2Hammer,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/1873151979/image_normal.jpg,1DA1F2,DDEEF6,333333,False,TW2Hammer,Thu Feb 08 21:46:32 +0000 2018,[],en,3747,@ThatTimWalker The ECB today conceded QE had failed to achieve its inflation target yet is being forcibly tapered d… https://t.co/sPLQy4JjRQ,,,514257274,"[User(ID=60606206, ScreenName=ThatTimWalker)]",False,874376431949795330
False,Thu Aug 13 21:51:16 +0000 2015,True,True,Sometimes it's all about the food......  And sometimes the drink..... But mostly about being grumpy.,6,4,49,False,en,0,Purbeck,The Grumpy Gourmet,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,Grumpy_Gourmet,Sun Feb 12 14:45:20 +0000 2017,[Hashtag(Text='purbeck')],en,16,"London thinks it's bad? Crazy #purbeck. Park home fronting the busy shop car park, a snip at £439.500… https://t.co/FRwkFABy53",,,3421091998,[],False,874376431949795330
False,Wed Nov 20 20:24:14 +0000 2013,True,False,,539,30,154,False,en,1,,Emma Sweeney,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/817289275435782144/natqQ5g__normal.jpg,1DA1F2,DDEEF6,333333,False,Emmasweeney1973,Fri Dec 15 17:31:45 +0000 2017,[],en,21,RT @frankfieldteam: A mum with two young children has this week received a DWP letter. Her Income Support has stopped and she has to apply…,,,2189359541,"[User(ID=20688804, ScreenName=frankfieldteam)]",False,874376431949795330
False,Thu Sep 01 16:29:26 +0000 2016,True,False,"Husband, Dad, Rags II Robes Music, Real Life warts an all,Faith, Football Livingston FC, & News. Social Democrat & PFJ,Occasional attempt at Humour.",1797,145,341,False,en,5,"Scotland,HenOgledd,GB.",Morganن,F5F8FA,,False,https://pbs.twimg.com/profile_banners/771384481727012864/1505587315,http://pbs.twimg.com/profile_images/907394588226330624/WZLPkx7__normal.jpg,1DA1F2,DDEEF6,333333,False,MorganBriton,Fri Sep 22 23:01:33 +0000 2017,[],en,9780,RT @MoggMentum: MADNESS | The same people who were outraged by the UK Gov giving an extra £1bn to Northern Ireland are the ones happy to gi…,,https://t.co/XELSGAHU8z,771384481727012864,"[User(ID=874376431949795330, ScreenName=MoggMentum)]",False,874376431949795330
False,Mon Feb 24 21:43:09 +0000 2014,True,True,,78,11,156,False,en,0,,Steve Molyneux,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,molyneux_steve,Fri Feb 02 23:14:18 +0000 2018,[],en,5,RT @MoggMentum: Following the far-left violence at Bristol University (@UWEBristol) who are attempting to silence the debate and @Jacob_Ree…,,,2363735914,"[User(ID=874376431949795330, ScreenName=MoggMentum), User(ID=51018268, ScreenName=UWEBristol)]",False,874376431949795330
False,Sat Mar 29 22:06:45 +0000 2014,False,False,,5113,17,118,False,en,0,"Nottingham, England",PAUL HEATH,000000,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2445579215/1446926425,http://pbs.twimg.com/profile_images/663082327602499584/GwBusFz8_normal.jpg,FA743E,000000,000000,True,pheath61,NaN,NaN,NaN,538,NaN,,,2445579215,NaN,False,874376431949795330
False,Mon Aug 10 12:36:10 +0000 2015,True,False,,2438,15,110,False,en,0,,HarrySkinters,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/680123445112389632/kbOdHTFF_normal.jpg,1DA1F2,DDEEF6,333333,False,harry_skinters,Thu Feb 08 19:07:44 +0000 2018,[Hashtag(Text='peoplekind')],en,347,"RT @piersmorgan: The whole world laughed at your boss &amp; his absurdly politically correct, virtue-signalling #peoplekind nonsense. 
If you c…",UTC,,3412599599,"[User(ID=216299334, ScreenName=piersmorgan)]",False,874376431949795330
False,Wed Sep 17 15:20:14 +0000 2014,True,False,"UKIP voter, very anti Muslim and consider Islam to be the long term curse of the earth.",991,1277,1785,True,en,31,Europe,VictorMc,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/798204192124964864/VCeo_pZf_normal.jpg,1DA1F2,DDEEF6,333333,False,albanvic,Thu Feb 08 17:29:48 +0000 2018,[],en,28668,RT @1QueenAvatar1: @albanvic @JeSuisDog @ElContador2000 @ultimateOne @Smileygirl19681 @proseccopam77 @WestmonsterUK @SplinterPc @SuzieSzabo…,,,2815077738,"[User(ID=718117017153306625, ScreenName=1QueenAvatar1), User(ID=2815077738, ScreenName=albanvic), User(ID=713134184102014976, ScreenName=JeSuisDog), User(ID=206962580, ScreenName=ElContador2000), User(ID=20045684, ScreenName=ultimateOne), User(ID=2972872659, ScreenName=Smileygirl19681), User(ID=20685158, ScreenName=proseccopam77), User(ID=801446214784925696, ScreenName=WestmonsterUK), User(ID=942471231764353024, ScreenName=SplinterPc)]",False,874376431949795330
False,Wed Mar 02 12:55:43 +0000 2011,True,False,,16,37,238,False,en,1,,Kerry,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/687916938274705410/LjmQGvKE_normal.jpg,1DA1F2,DDEEF6,333333,False,Bezza1978,Tue Jul 26 10:01:13 +0000 2016,[],en,124,@ASOS_HeretoHelp but got this instead https://t.co/VUl2Hq0jh2,,,259712093,"[User(ID=29420835, ScreenName=ASOS_HeretoHelp)]",False,874376431949795330
False,Fri Feb 24 11:12:47 +0000 2012,True,False,Lifelong wigan athletic fan interests include business politics and general news,787,177,436,False,en,2,leigh,bill melling,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/2784442546/cb2cb93c3d0a5de0969839ff04779af5_normal.jpeg,1DA1F2,DDEEF6,333333,False,billmelling1952,Tue Jan 02 20:37:35 +0000 2018,[],en,1262,No Latics for the next 5 weeks cruising to the Carbbean tomorrow hope we are still 7 points clear of third when arr… https://t.co/btUOP0isl3,London,,501677333,[],False,874376431949795330
