contributors_enabled,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,lang,listed_count,location,name,profile_background_color,profile_background_image_url,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,protected,screen_name,status_created_at,status_hashtags,status_lang,statuses_count,text,time_zone,url,user_id,user_mentions,verified,follows_subject
False,Thu Jan 07 15:34:32 +0000 2016,True,True,,304,7,85,False,en,1,,twezz,F5F8FA,,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,twezz5,Thu Feb 08 00:40:42 +0000 2018,[],en,91,@JohnMS_D @jordanbpeterson I believe it's much easier for them to avoid lawsuits if they don't take sides on that s… https://t.co/5X8dLFFrRb,,,4735683855,"[User(ID=4785930213, ScreenName=JohnMS_D), User(ID=95092020, ScreenName=jordanbpeterson)]",False,874376431949795330
False,Mon Mar 21 14:39:16 +0000 2011,True,True,,0,1,18,False,en,0,,howard,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,silas0lang,NaN,NaN,NaN,0,NaN,,,269830150,NaN,False,874376431949795330
False,Mon Apr 02 14:05:39 +0000 2012,False,False,"Beginner in GFX, Animating, 3D Modelling and Web Design. Play games often. Main interests are GFX design, Gaming, History and cars. Follow & be followed.",688,323,1226,False,en,3,"England, United Kingdom",HEX (Michael),FCEBB6,http://pbs.twimg.com/profile_background_images/836758539/02236b9606cd1e0f4b7bab406ce829f5.png,True,https://pbs.twimg.com/profile_banners/543437485/1478524113,http://pbs.twimg.com/profile_images/795610396275122176/hOIyct7k_normal.jpg,000000,78C0A8,5E412F,False,MikeHexUK,Fri Dec 15 22:59:32 +0000 2017,[Hashtag(Text='PS4share')],und,1054,"#PS4share

https://t.co/QLtFlo5LwT https://t.co/GMUVrtYoHW",London,https://t.co/nOBa6jluCX,543437485,[],False,874376431949795330
False,Mon Feb 05 22:04:35 +0000 2018,True,False,"The new conservative movement. Ideas to challenge the system. Together, we believe we can restore the British Backbone of our resilient nation.",1,28,101,False,en,0,United Kingdom,The Retroists,F5F8FA,,False,https://pbs.twimg.com/profile_banners/960635288333799424/1517872408,http://pbs.twimg.com/profile_images/960638989022781441/nwCucrYs_normal.jpg,1DA1F2,DDEEF6,333333,False,theretroists,Wed Feb 07 12:21:22 +0000 2018,[],en,16,"‘Clowns to the left of me, jokers to the right...’ https://t.co/7SHJ7ZzceS",,https://t.co/08obrIA16g,960635288333799424,[],False,874376431949795330
False,Sat Jan 11 14:54:20 +0000 2014,False,False,"Dad to 4 amazing children & partner to a beautiful angel! I wish to live in a fair society for my children, family, friends and all!! #JC4PM #Labour #SaveOurNHS",603,203,526,False,en-gb,1,Wales,emyr rees,C0DEED,http://pbs.twimg.com/profile_background_images/378800000166370352/g3qevhnm.jpeg,True,https://pbs.twimg.com/profile_banners/2286770377/1439583594,http://pbs.twimg.com/profile_images/941977622107521024/x703Z8O3_normal.jpg,0084B4,DDEEF6,333333,False,Emz5048,Thu Feb 08 19:59:24 +0000 2018,[],und,1707,@JerryHicksUnite  https://t.co/ebb2x8yO4d,London,,2286770377,"[User(ID=384533439, ScreenName=JerryHicksUnite)]",False,874376431949795330
False,Fri Jul 10 10:08:51 +0000 2015,True,False,,329,44,67,False,en,0,,Dan,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3369056122/1513288596,http://pbs.twimg.com/profile_images/941426717708734464/U1uXmZMU_normal.jpg,1DA1F2,DDEEF6,333333,False,exhilar8ing,Mon Feb 05 23:03:37 +0000 2018,[],en,199,RT @Jacob_Rees_Mogg: The Government must say No to the 'vassal' state https://t.co/88eKkcfdOV,,,3369056122,"[User(ID=885838630928994304, ScreenName=Jacob_Rees_Mogg)]",False,874376431949795330
False,Tue Jul 05 12:35:49 +0000 2011,True,False,"“Where are you headed Europe? Rise from your knees and from your lethargy or you will be crying over your children every day”
QUESTION the status quo #LUFC #MOT",660,155,847,False,en,3,Hull/Leeds,DjamW71 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇵🇱,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/329656191/1498216572,http://pbs.twimg.com/profile_images/852964732059430912/dLJT6rns_normal.jpg,1DA1F2,DDEEF6,333333,False,DjamW71,Wed Feb 07 03:26:18 +0000 2018,[Hashtag(Text='120db')],en,1450,@EmilyThornberry Another powerful movement of women ready to be heard #120db. Will you be supporting your European sisters?,London,,329656191,"[User(ID=164226176, ScreenName=EmilyThornberry)]",False,874376431949795330
False,Mon Mar 07 11:30:28 +0000 2011,True,False,,0,3,318,False,en,0,,Bobby Ewing,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/825257803958853637/K3PJ5agK_normal.jpg,1DA1F2,DDEEF6,333333,True,BobbyEwing79,NaN,NaN,NaN,0,NaN,,,262115091,NaN,False,874376431949795330
False,Mon Feb 05 22:42:24 +0000 2018,True,True,,0,0,69,False,en,0,,Muhammad iqbal Arab,F5F8FA,,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,Muhamma80058125,NaN,NaN,NaN,0,NaN,,,960644807742885894,NaN,False,874376431949795330
False,Fri Sep 18 17:13:33 +0000 2015,True,False,,188,19,47,False,en,0,,Faye Taylor,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/801937066921705472/omHkvbre_normal.jpg,1DA1F2,DDEEF6,333333,True,FayeTay08846321,NaN,NaN,NaN,168,NaN,,,3698534417,NaN,False,874376431949795330
False,Mon Oct 11 21:47:17 +0000 2010,False,False,massive LFC fan and general all sport couch potato. volunteer at a homeless charity and work at an internet betting company,244,286,2199,True,en,5,Isle of Man,Steven,9AE4E8,http://pbs.twimg.com/profile_background_images/325334712/miley-cyrus-leaked-3.jpg,True,https://pbs.twimg.com/profile_banners/201448625/1481401371,http://pbs.twimg.com/profile_images/2288040002/5794356f-2d4a-4189-b7f0-ca209babed6e_normal.png,0084B4,DDFFCC,333333,True,sjwebster1974,NaN,NaN,NaN,2575,NaN,London,,201448625,NaN,False,874376431949795330
False,Thu Oct 10 18:57:15 +0000 2013,True,False,"SNCO - ATC🚀 , swimmer 🏊 , Dancer 👣 ""Imagination is more important than knowledge, knowledge is limited imagination incircles the world"" Albert Einstein 🌊",3012,41,112,False,en-gb,0,"Bromley, London",Äłëx Ęvåñš,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/708149295/1498476627,http://pbs.twimg.com/profile_images/960513344460546048/2hk5S4Ai_normal.jpg,1DA1F2,DDEEF6,333333,False,redresnov,Wed Feb 07 11:48:31 +0000 2018,[],en,109,RT @SpaceX: More photos from Falcon Heavy's first flight → https://t.co/095WHX44BX https://t.co/6vlXJoYif0,,,708149295,"[User(ID=34743251, ScreenName=SpaceX)]",False,874376431949795330
False,Mon Feb 05 22:28:37 +0000 2018,True,True,,0,1,77,True,en,0,"London, England",jmar,F5F8FA,,False,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,DDEEF6,333333,False,jmar14290784,Mon Feb 05 22:33:57 +0000 2018,[],und,1,https://t.co/aoTy4ZIJN7,,,960641336943824896,[],False,874376431949795330
